"site_code","date","GRD","UND","CAN"
"TER-EXO-T04",2024-12-06,0.650738153889517,0.69025305168635,0.701964118163034
"TER-EXO-T04",2024-12-07,1.11295891039691,1.16076405371884,1.11316235778192
"TER-EXO-T04",2024-12-08,0.92641392132415,0.888483074635102,0.805045232323598
"TER-EXO-T04",2024-12-09,0.746974574194299,0.831610538026378,0.793713981266533
"TER-EXO-T04",2024-12-10,0.670280062599836,0.601929265428846,0.598533836656866
"TER-EXO-T04",2024-12-11,0.84698955385992,0.896601877945966,0.902643059439125
"TER-EXO-T04",2024-12-12,1.04582503316759,1.05100883213101,1.17260393995586
"TER-EXO-T04",2024-12-13,0.740886660345738,0.659036956585082,0.675328690771916
"TER-EXO-T04",2024-12-14,0.932261936818499,0.974307632279888,1.18852453896003
"TER-EXO-T04",2024-12-15,1.23358790948792,1.19706767331373,1.29938670037116
"TER-EXO-T04",2024-12-16,0.912622832709443,0.890519714727777,0.769669607265238
"TER-EXO-T04",2024-12-17,0.832970935693524,0.734440041060564,0.777572868107801
"TER-EXO-T04",2024-12-18,0.882344948812907,1.11620961877395,1.15391582844263
"TER-EXO-T04",2024-12-19,0.570643547208776,0.625543242171224,0.699054744803212
"TER-EXO-T04",2024-12-20,0.895843865795853,0.779027636204913,0.766130877682874
"TER-EXO-T04",2024-12-21,1.02062072615966,1.10253331475513,1.10253331475513
"TER-EXO-T04",2024-12-22,0.999773525079193,0.949589919119171,1.00879286450602
"TER-EXO-T04",2024-12-23,1.00722031037067,0.977092700273386,0.919790461329983
"TER-EXO-T04",2024-12-24,0.765835245459757,0.8030738049718,0.772899209732936
"TER-EXO-T04",2024-12-25,1.14208048144032,1.09325169808344,1.15607249910566
"TER-EXO-T04",2024-12-26,1.09263012026493,1.05980583400786,1.12268279877562
"TER-EXO-T04",2024-12-27,0.896601877945965,0.878229031565262,0.85311662216516
"TER-EXO-T04",2024-12-28,0.78683690739605,0.658005330140078,0.589767824619589
"TER-EXO-T04",2024-12-29,0.820646175234818,0.793999233380421,0.722001545624425
"TER-EXO-T04",2024-12-30,0.650738153889516,0.667232549687377,0.637022057270606
"TER-EXO-T04",2024-12-31,0.41702882811415,0.408248290463863,0.437694056341324
"TER-EXO-T04",2025-01-01,0.453948059341276,0.453948059341276,0.461860603852834
"TER-EXO-T04",2025-01-02,0.389513818102457,0.398707149803396,0.440273301155254
"TER-EXO-T04",2025-01-03,0.653862548158294,0.701964118163034,0.56465970257328
"TER-EXO-T04",2025-01-04,0.630949939446036,0.56465970257328,0.398707149803396
"TER-EXO-T04",2025-01-05,0.71443450831176,0.7058246282166,0.691236552140071
"TER-EXO-T04",2025-01-06,0.477292332867911,0.416485467846762,0.477292332867911
"TER-EXO-T04",2025-01-07,1.64391169232837,1.53698368260034,1.46687457353816
"TER-EXO-T04",2025-01-08,0.98815447950324,0.659036956585082,0.659036956585082
"TER-EXO-T04",2025-01-09,0.345126525843175,0.384834803632619,0.39699961669021
"TER-EXO-T04",2025-01-10,0.824225591744734,0.840279025431261,0.789422830805584
"TER-EXO-T04",2025-01-11,0.303959379437164,0.294114982937636,0.265804766535597
"TER-EXO-T04",2025-01-12,0.7058246282166,0.699054744803212,0.674321989058296
"TER-EXO-T04",2025-01-13,0.408248290463863,0.329002665070039,0.345126525843175
"TER-EXO-T04",2025-01-14,0.326931274079147,0.232152810743768,0.326931274079147
"TER-EXO-T04",2025-01-15,0.358640751178386,0.375301810914046,0.318511028635303
"TER-EXO-T04",2025-01-16,0.207425558499527,0.14116492564332,0.240771706171538
"TER-EXO-T04",2025-01-17,1.07823493715894,1.30616570180805,1.35784756140003
"TER-EXO-T04",2025-01-18,0.69025305168635,0.919790461329983,0.827242231843205
"TER-EXO-T04",2025-01-19,0.954584665735822,1.11295891039691,0.98884173203526
"TER-EXO-T04",2025-01-20,0.375301810914046,0.465766471310572,0.506747943519132
"TER-EXO-T04",2025-01-21,0.751809411556112,0.458415671128542,0.488546350136693
"TER-EXO-T04",2025-01-22,0.816496580927726,0.96964807600714,1.18394299461281
"TER-EXO-T04",2025-01-23,1.77428797721423,1.6934443076725,1.71100445115846
"TER-EXO-T04",2025-01-24,1.3666578295932,1.50120724365618,1.33514369850296
"TER-EXO-T04",2025-01-25,2.05351854284228,1.95592281493187,1.93075321338966
"TER-EXO-T04",2025-01-26,1.68915981173044,1.73192006208407,1.74442694381818
"TER-EXO-T04",2025-01-27,0.722001545624425,0.527761886361314,0.517361617708795
"TER-EXO-T04",2025-01-28,1.33903896967894,1.45400496380948,1.48116190192367
"TER-EXO-T04",2025-01-29,0.8198179366636,1.31876094679157,1.4957669740236
"TER-EXO-T04",2025-01-30,0.722001545624424,0.883627241233132,1.02857717964806
"TER-EXO-T04",2025-01-31,0.717281502356772,0.642332141271278,0.672640804719661
"TER-EXO-T04",2025-02-01,1.51427387295655,1.88229258148643,1.72773098248138
"TER-EXO-T04",2025-02-02,1.42934438198736,1.42171946314456,1.35065738154383
"TER-EXO-T04",2025-02-03,1.393404495097,1.75697368271102,1.78142082196418
"TER-EXO-T04",2025-02-04,1.206113653404,1.66145016978141,NA
"TER-EXO-T04",2025-02-05,0.39699961669021,0.370443330172869,NA
"TER-EXO-T04",2025-02-06,0.390094748802747,0.403225222065963,NA
"TER-EXO-T04",2025-02-07,1.36732045161012,1.58785585992056,NA
"TER-EXO-T04",2025-02-08,0.337831962346088,0.510310363079829,NA
"TER-EXO-T04",2025-02-09,0.389513818102457,0.481543412343077,NA
"TER-EXO-T04",2025-02-10,0.576957914221314,0.829702233998107,NA
"TER-EXO-T04",2025-02-11,0.964731321010742,1.01416596703678,NA
"TER-EXO-T04",2025-02-12,NA,NA,NA
"TER-EXO-T04",2025-02-13,NA,NA,NA
"TER-EXO-T04",2025-02-14,NA,NA,NA
"TER-EXO-T04",2025-02-15,NA,NA,NA
"TER-EXO-T04",2025-02-16,NA,NA,NA
"TER-EXO-T04",2025-02-17,NA,NA,NA
"TER-EXO-T04",2025-02-18,NA,NA,NA
"TER-EXO-T04",2025-02-19,NA,NA,NA
"TER-EXO-T04",2025-02-20,NA,NA,NA
"TER-EXO-T04",2025-02-21,NA,NA,NA
"TER-EXO-T04",2025-02-22,NA,NA,NA
"TER-EXO-T04",2025-02-23,NA,NA,NA
"TER-EXO-T04",2025-02-24,NA,NA,NA
"TER-EXO-T04",2025-02-25,NA,NA,NA
"TER-EXO-T04",2025-02-26,NA,NA,NA
"TER-EXO-T04",2025-02-27,NA,NA,NA
"TER-EXO-T04",2025-02-28,NA,NA,NA
"TER-EXO-T04",2025-03-01,NA,NA,NA
"TER-EXO-T04",2025-03-02,NA,NA,NA
"TER-EXO-T04",2025-03-03,NA,NA,NA
"TER-EXO-T04",2025-03-04,NA,NA,NA
"TER-EXO-T04",2025-03-05,NA,NA,NA
"TER-EXO-T04",2025-03-06,NA,NA,NA
"TER-EXO-T04",2025-03-07,NA,NA,NA
"TER-EXO-T04",2025-03-08,NA,NA,NA
"TER-EXO-T04",2025-03-09,NA,NA,NA
"TER-EXO-T04",2025-03-10,NA,NA,NA
"TER-EXO-T04",2025-03-11,NA,NA,NA
"TER-EXO-T04",2025-03-12,NA,NA,NA
"TER-EXO-T04",2025-03-13,NA,NA,NA
"TER-EXO-T04",2025-03-14,NA,NA,NA
"TER-EXO-T04",2025-03-15,NA,NA,NA
"TER-EXO-T04",2025-03-16,NA,NA,NA
"TER-EXO-T04",2025-03-17,NA,NA,NA
"TER-EXO-T04",2025-03-18,NA,NA,NA
"TER-EXO-T04",2025-03-19,NA,NA,NA
"TER-EXO-T04",2025-03-20,NA,NA,NA
"TER-EXO-T04",2025-03-21,NA,NA,NA
"TER-EXO-T04",2025-03-22,NA,NA,NA
"TER-EXO-T04",2025-03-23,NA,NA,NA
"TER-EXO-T04",2025-03-24,NA,NA,NA
"TER-EXO-T04",2025-03-25,NA,NA,NA
"TER-EXO-T04",2025-03-26,NA,NA,NA
"TER-EXO-T04",2025-03-27,NA,NA,NA
"TER-EXO-T04",2025-03-28,NA,NA,NA
"TER-EXO-T04",2025-03-29,NA,NA,NA
"TER-EXO-T04",2025-03-30,NA,NA,NA
"TER-EXO-T04",2025-03-31,NA,NA,NA
"TER-EXO-T04",2025-04-01,NA,NA,NA
"TER-EXO-T04",2025-04-02,NA,NA,NA
"TER-EXO-T04",2025-04-03,NA,NA,NA
"TER-EXO-T04",2025-04-04,NA,NA,NA
"TER-EXO-T04",2025-04-05,NA,NA,NA
"TER-EXO-T04",2025-04-06,NA,NA,NA
"TER-EXO-T04",2025-04-07,NA,NA,NA
"TER-EXO-T04",2025-04-08,NA,NA,NA
"TER-EXO-T04",2025-04-09,NA,NA,NA
"TER-EXO-T04",2025-04-10,NA,NA,NA
"TER-EXO-T04",2025-04-11,NA,NA,NA
"TER-EXO-T04",2025-04-12,NA,NA,NA
"TER-EXO-T04",2025-04-13,NA,NA,NA
"TER-EXO-T04",2025-04-14,NA,NA,NA
"TER-EXO-T04",2025-04-15,NA,NA,NA
"TER-EXO-T04",2025-04-16,NA,NA,NA
"TER-EXO-T04",2025-04-17,NA,NA,NA
"TER-EXO-T04",2025-04-18,NA,NA,NA
"TER-EXO-T04",2025-04-19,NA,NA,NA
"TER-EXO-T04",2025-04-20,NA,NA,NA
"TER-EXO-T04",2025-04-21,NA,NA,NA
"TER-EXO-T04",2025-04-22,NA,NA,NA
"TER-EXO-T04",2025-04-23,NA,NA,NA
"TER-EXO-T04",2025-04-24,NA,NA,NA
"TER-EXO-T04",2025-04-25,NA,NA,NA
"TER-EXO-T04",2025-04-26,NA,NA,NA
"TER-EXO-T04",2025-04-27,NA,NA,NA
"TER-EXO-T04",2025-04-28,NA,NA,NA
"TER-EXO-T04",2025-04-29,NA,NA,NA
"TER-EXO-T04",2025-04-30,NA,NA,NA
"TER-EXO-T04",2025-05-01,NA,NA,NA
"TER-EXO-T04",2025-05-02,NA,NA,NA
"TER-EXO-T04",2025-05-03,NA,NA,NA
"TER-EXO-T04",2025-05-04,NA,NA,NA
"TER-EXO-T04",2025-05-05,NA,NA,NA
"TER-EXO-T04",2025-05-06,NA,NA,NA
"TER-EXO-T04",2025-05-07,NA,NA,NA
"TER-EXO-T04",2025-05-08,NA,NA,NA
"TER-EXO-T04",2025-05-09,NA,NA,NA
"TER-EXO-T04",2025-05-10,NA,NA,NA
"TER-EXO-T04",2025-05-11,NA,NA,NA
"TER-EXO-T04",2025-05-12,NA,NA,NA
"TER-EXO-T04",2025-05-13,NA,NA,NA
"TER-EXO-T04",2025-05-14,NA,NA,NA
"TER-EXO-T04",2025-05-15,NA,NA,NA
"TER-EXO-T04",2025-05-16,NA,NA,NA
"TER-EXO-T04",2025-05-17,NA,NA,NA
"TER-EXO-T04",2025-05-18,NA,NA,NA
"TER-EXO-T04",2025-05-19,NA,NA,NA
"TER-EXO-T04",2025-05-20,NA,NA,NA
"TER-EXO-T04",2025-05-21,NA,NA,NA
"TER-EXO-T04",2025-05-22,NA,NA,NA
"TER-EXO-T04",2025-05-23,NA,NA,NA
"TER-EXO-T04",2025-05-24,NA,NA,NA
"TER-EXO-T04",2025-05-25,NA,NA,NA
"TER-EXO-T04",2025-05-26,NA,NA,NA
"TER-EXO-T04",2025-05-27,NA,NA,NA
"TER-EXO-T04",2025-05-28,NA,NA,NA
"TER-EXO-T04",2025-05-29,NA,NA,NA
"TER-EXO-T04",2025-05-30,NA,NA,NA
"TER-EXO-T04",2025-05-31,NA,NA,NA
"TER-EXO-T04",2025-06-01,NA,NA,NA
"TER-EXO-T04",2025-06-02,NA,NA,NA
"TER-EXO-T04",2025-06-03,NA,NA,NA
"TER-EXO-T04",2025-06-04,NA,NA,NA
"TER-EXO-T04",2025-06-05,NA,NA,NA
"TER-EXO-T04",2025-06-06,NA,NA,NA
"TER-EXO-T04",2025-06-07,NA,NA,NA
"TER-EXO-T04",2025-06-08,NA,NA,NA
"TER-EXO-T04",2025-06-09,NA,NA,NA
"TER-EXO-T04",2025-06-10,NA,NA,NA
"TER-EXO-T04",2025-06-11,NA,NA,NA
"TER-EXO-T04",2025-06-12,NA,NA,NA
"TER-EXO-T09",2023-08-09,NA,NA,NA
"TER-EXO-T09",2023-08-10,NA,NA,NA
"TER-EXO-T09",2023-08-11,NA,NA,NA
"TER-EXO-T09",2023-08-12,NA,NA,NA
"TER-EXO-T09",2023-08-13,NA,NA,NA
"TER-EXO-T09",2023-08-14,NA,NA,NA
"TER-EXO-T09",2023-08-15,NA,NA,NA
"TER-EXO-T09",2023-08-16,NA,NA,NA
"TER-EXO-T09",2023-08-17,NA,NA,NA
"TER-EXO-T09",2023-08-18,NA,NA,NA
"TER-EXO-T09",2023-08-19,NA,NA,NA
"TER-EXO-T09",2023-08-20,NA,NA,NA
"TER-EXO-T09",2023-08-21,NA,NA,NA
"TER-EXO-T09",2023-08-22,NA,NA,NA
"TER-EXO-T09",2023-08-23,NA,NA,NA
"TER-EXO-T09",2023-08-24,NA,NA,NA
"TER-EXO-T09",2023-08-25,NA,NA,NA
"TER-EXO-T09",2023-08-26,NA,NA,NA
"TER-EXO-T09",2023-08-27,NA,NA,NA
"TER-EXO-T09",2023-08-28,NA,NA,NA
"TER-EXO-T09",2023-08-29,NA,NA,NA
"TER-EXO-T09",2023-08-30,NA,NA,NA
"TER-EXO-T09",2023-08-31,NA,NA,NA
"TER-EXO-T09",2023-09-01,NA,NA,NA
"TER-EXO-T09",2023-09-02,NA,NA,NA
"TER-EXO-T09",2023-09-03,NA,NA,NA
"TER-EXO-T09",2023-09-04,NA,NA,NA
"TER-EXO-T09",2023-09-05,NA,NA,NA
"TER-EXO-T09",2023-09-06,NA,NA,NA
"TER-EXO-T09",2023-09-07,NA,NA,NA
"TER-EXO-T09",2023-09-08,NA,NA,NA
"TER-EXO-T09",2023-09-09,NA,NA,NA
"TER-EXO-T09",2023-09-10,NA,NA,NA
"TER-EXO-T09",2023-09-11,NA,NA,NA
"TER-EXO-T09",2023-09-12,NA,NA,NA
"TER-EXO-T09",2023-09-13,NA,NA,NA
"TER-EXO-T09",2023-09-14,NA,NA,NA
"TER-EXO-T09",2023-09-15,NA,NA,NA
"TER-EXO-T09",2023-09-16,NA,NA,NA
"TER-EXO-T09",2023-09-17,NA,NA,NA
"TER-EXO-T09",2023-09-18,NA,NA,NA
"TER-EXO-T09",2023-09-19,NA,NA,NA
"TER-EXO-T09",2023-09-20,NA,NA,NA
"TER-EXO-T09",2023-09-21,NA,NA,NA
"TER-EXO-T09",2023-09-22,NA,NA,NA
"TER-EXO-T09",2023-09-23,NA,NA,NA
"TER-EXO-T09",2023-09-24,NA,NA,NA
"TER-EXO-T09",2023-09-25,NA,NA,NA
"TER-EXO-T09",2023-09-26,NA,NA,NA
"TER-EXO-T09",2023-09-27,NA,NA,NA
"TER-EXO-T09",2023-09-28,NA,NA,NA
"TER-EXO-T09",2023-09-29,NA,NA,NA
"TER-EXO-T09",2023-09-30,NA,NA,NA
"TER-EXO-T09",2023-10-01,NA,NA,NA
"TER-EXO-T09",2023-10-02,NA,NA,NA
"TER-EXO-T09",2023-10-03,NA,NA,NA
"TER-EXO-T09",2023-10-04,NA,NA,NA
"TER-EXO-T09",2023-10-05,NA,NA,NA
"TER-EXO-T09",2023-10-06,NA,NA,NA
"TER-EXO-T09",2023-10-07,NA,NA,NA
"TER-EXO-T09",2023-10-08,NA,NA,NA
"TER-EXO-T09",2023-10-09,NA,NA,NA
"TER-EXO-T09",2023-10-10,NA,NA,NA
"TER-EXO-T09",2023-10-11,NA,NA,NA
"TER-EXO-T09",2023-10-12,NA,NA,NA
"TER-EXO-T09",2023-10-13,NA,NA,NA
"TER-EXO-T09",2023-10-14,NA,NA,NA
"TER-EXO-T09",2023-10-15,NA,NA,NA
"TER-EXO-T09",2023-10-16,NA,NA,NA
"TER-EXO-T09",2023-10-17,NA,NA,NA
"TER-EXO-T09",2023-10-18,NA,NA,NA
"TER-EXO-T09",2023-10-19,NA,NA,NA
"TER-EXO-T09",2023-10-20,NA,NA,NA
"TER-EXO-T09",2023-10-21,NA,NA,NA
"TER-EXO-T09",2023-10-22,NA,NA,NA
"TER-EXO-T09",2023-10-23,NA,NA,NA
"TER-EXO-T09",2023-10-24,NA,NA,NA
"TER-EXO-T09",2023-10-25,NA,NA,NA
"TER-EXO-T09",2023-10-26,NA,NA,NA
"TER-EXO-T09",2023-10-27,NA,NA,NA
"TER-EXO-T09",2023-10-28,NA,NA,NA
"TER-EXO-T09",2023-10-29,NA,NA,NA
"TER-EXO-T09",2023-10-30,NA,NA,NA
"TER-EXO-T09",2023-10-31,NA,NA,NA
"TER-EXO-T09",2023-11-01,NA,NA,NA
"TER-EXO-T09",2023-11-02,NA,NA,NA
"TER-EXO-T09",2023-11-03,NA,NA,NA
"TER-EXO-T09",2023-11-04,NA,NA,NA
"TER-EXO-T09",2023-11-05,NA,NA,NA
"TER-EXO-T09",2023-11-06,NA,NA,NA
"TER-EXO-T09",2023-11-07,NA,NA,NA
"TER-EXO-T09",2023-11-08,NA,NA,NA
"TER-EXO-T09",2023-11-09,NA,NA,NA
"TER-EXO-T09",2023-11-10,NA,NA,NA
"TER-EXO-T09",2023-11-11,NA,NA,NA
"TER-EXO-T09",2023-11-12,NA,NA,NA
"TER-EXO-T09",2023-11-13,NA,NA,NA
"TER-EXO-T09",2023-11-14,NA,NA,NA
"TER-EXO-T09",2023-11-15,NA,NA,NA
"TER-EXO-T09",2023-11-16,NA,NA,NA
"TER-EXO-T09",2023-11-17,NA,NA,NA
"TER-EXO-T09",2023-11-18,NA,NA,NA
"TER-EXO-T09",2023-11-19,NA,NA,NA
"TER-EXO-T09",2023-11-20,NA,NA,NA
"TER-EXO-T09",2023-11-21,NA,NA,NA
"TER-EXO-T09",2023-11-22,NA,NA,NA
"TER-EXO-T09",2023-11-23,NA,NA,NA
"TER-EXO-T09",2023-11-24,NA,NA,NA
"TER-EXO-T09",2023-11-25,NA,NA,NA
"TER-EXO-T09",2023-11-26,NA,NA,NA
"TER-EXO-T09",2023-11-27,NA,NA,NA
"TER-EXO-T09",2023-11-28,NA,NA,NA
"TER-EXO-T09",2023-11-29,NA,NA,NA
"TER-EXO-T09",2023-11-30,NA,NA,NA
"TER-EXO-T09",2023-12-01,NA,NA,NA
"TER-EXO-T09",2023-12-02,NA,NA,NA
"TER-EXO-T09",2023-12-03,NA,NA,NA
"TER-EXO-T09",2023-12-04,NA,NA,NA
"TER-EXO-T09",2023-12-05,NA,NA,NA
"TER-EXO-T09",2023-12-06,NA,NA,NA
"TER-EXO-T09",2023-12-07,NA,NA,NA
"TER-EXO-T09",2023-12-08,NA,NA,NA
"TER-EXO-T09",2023-12-09,NA,NA,NA
"TER-EXO-T09",2023-12-10,NA,NA,NA
"TER-EXO-T09",2023-12-11,NA,NA,NA
"TER-EXO-T09",2023-12-12,NA,NA,NA
"TER-EXO-T09",2023-12-13,NA,NA,NA
"TER-EXO-T09",2023-12-14,NA,NA,NA
"TER-EXO-T09",2023-12-15,NA,NA,NA
"TER-EXO-T09",2023-12-16,NA,NA,NA
"TER-EXO-T09",2023-12-17,NA,NA,NA
"TER-EXO-T09",2023-12-18,NA,NA,NA
"TER-EXO-T09",2023-12-19,NA,NA,NA
"TER-EXO-T09",2023-12-20,NA,NA,NA
"TER-EXO-T09",2023-12-21,NA,NA,NA
"TER-EXO-T09",2023-12-22,NA,NA,NA
"TER-EXO-T09",2023-12-23,NA,NA,NA
"TER-EXO-T09",2023-12-24,NA,NA,NA
"TER-EXO-T09",2023-12-25,NA,NA,NA
"TER-EXO-T09",2023-12-26,NA,NA,NA
"TER-EXO-T09",2023-12-27,NA,NA,NA
"TER-EXO-T09",2023-12-28,NA,NA,NA
"TER-EXO-T09",2023-12-29,NA,NA,NA
"TER-EXO-T09",2023-12-30,NA,NA,NA
"TER-EXO-T09",2023-12-31,NA,NA,NA
"TER-EXO-T09",2024-01-01,NA,NA,NA
"TER-EXO-T09",2024-01-02,NA,NA,NA
"TER-EXO-T09",2024-01-03,NA,NA,NA
"TER-EXO-T09",2024-01-04,NA,NA,NA
"TER-EXO-T09",2024-01-05,NA,NA,NA
"TER-EXO-T09",2024-01-06,NA,NA,NA
"TER-EXO-T09",2024-01-07,NA,NA,NA
"TER-EXO-T09",2024-01-08,NA,NA,NA
"TER-EXO-T09",2024-01-09,NA,NA,NA
"TER-EXO-T09",2024-01-10,NA,NA,NA
"TER-EXO-T09",2024-01-11,NA,NA,NA
"TER-EXO-T09",2024-01-12,NA,NA,NA
"TER-EXO-T09",2024-01-13,NA,NA,NA
"TER-EXO-T09",2024-01-14,NA,NA,NA
"TER-EXO-T09",2024-01-15,NA,NA,NA
"TER-EXO-T09",2024-01-16,NA,NA,NA
"TER-EXO-T09",2024-01-17,NA,NA,NA
"TER-EXO-T09",2024-01-18,NA,NA,NA
"TER-EXO-T09",2024-01-19,NA,NA,NA
"TER-EXO-T09",2024-01-20,NA,NA,NA
"TER-EXO-T09",2024-01-21,NA,NA,NA
"TER-EXO-T09",2024-01-22,NA,NA,NA
"TER-EXO-T09",2024-01-23,NA,NA,NA
"TER-EXO-T09",2024-01-24,NA,NA,NA
"TER-EXO-T09",2024-01-25,NA,NA,NA
"TER-EXO-T09",2024-01-26,NA,NA,NA
"TER-EXO-T09",2024-01-27,NA,NA,NA
"TER-EXO-T09",2024-01-28,NA,NA,NA
"TER-EXO-T09",2024-01-29,NA,NA,NA
"TER-EXO-T09",2024-01-30,NA,NA,NA
"TER-EXO-T09",2024-01-31,NA,NA,NA
"TER-EXO-T09",2024-02-01,NA,NA,NA
"TER-EXO-T09",2024-02-02,NA,NA,NA
"TER-EXO-T09",2024-02-03,NA,NA,NA
"TER-EXO-T09",2024-02-04,NA,NA,NA
"TER-EXO-T09",2024-02-05,NA,NA,NA
"TER-EXO-T09",2024-02-06,NA,NA,NA
"TER-EXO-T09",2024-02-07,NA,NA,NA
"TER-EXO-T09",2024-02-08,NA,NA,NA
"TER-EXO-T09",2024-02-09,NA,NA,NA
"TER-EXO-T09",2024-02-10,NA,NA,NA
"TER-EXO-T09",2024-02-11,NA,NA,NA
"TER-EXO-T09",2024-02-12,NA,NA,NA
"TER-EXO-T09",2024-02-13,NA,NA,NA
"TER-EXO-T09",2024-02-14,NA,NA,NA
"TER-EXO-T09",2024-02-15,NA,NA,NA
"TER-EXO-T09",2024-02-16,NA,NA,NA
"TER-EXO-T09",2024-02-17,NA,NA,NA
"TER-EXO-T09",2024-02-18,NA,NA,NA
"TER-EXO-T09",2024-02-19,NA,NA,NA
"TER-EXO-T09",2024-02-20,NA,NA,NA
"TER-EXO-T09",2024-02-21,NA,NA,NA
"TER-EXO-T09",2024-02-22,NA,NA,NA
"TER-EXO-T09",2024-02-23,NA,NA,NA
"TER-EXO-T09",2024-02-24,NA,NA,NA
"TER-EXO-T09",2024-02-25,NA,NA,NA
"TER-EXO-T09",2024-02-26,NA,NA,NA
"TER-EXO-T09",2024-02-27,NA,NA,NA
"TER-EXO-T09",2024-02-28,NA,NA,NA
"TER-EXO-T09",2024-02-29,NA,NA,NA
"TER-EXO-T09",2024-03-01,NA,NA,NA
"TER-EXO-T09",2024-03-02,NA,NA,NA
"TER-EXO-T09",2024-03-03,NA,NA,NA
"TER-EXO-T09",2024-03-04,NA,NA,NA
"TER-EXO-T09",2024-03-05,NA,NA,NA
"TER-EXO-T09",2024-03-06,NA,NA,NA
"TER-EXO-T09",2024-03-07,NA,NA,NA
"TER-EXO-T09",2024-03-08,NA,NA,NA
"TER-EXO-T09",2024-03-09,NA,NA,NA
"TER-EXO-T09",2024-03-10,NA,NA,NA
"TER-EXO-T09",2024-03-11,NA,NA,NA
"TER-EXO-T09",2024-03-12,NA,NA,NA
"TER-EXO-T09",2024-03-13,NA,NA,NA
"TER-EXO-T09",2024-03-14,NA,NA,NA
"TER-EXO-T09",2024-03-15,NA,NA,NA
"TER-EXO-T09",2024-03-16,NA,NA,NA
"TER-EXO-T09",2024-03-17,NA,NA,NA
"TER-EXO-T09",2024-03-18,NA,NA,NA
"TER-EXO-T09",2024-03-19,NA,NA,NA
"TER-EXO-T09",2024-03-20,NA,NA,NA
"TER-EXO-T09",2024-03-21,NA,NA,NA
"TER-EXO-T09",2024-03-22,0.508977377704051,NA,0.61642670615246
"TER-EXO-T09",2024-03-23,0.683328914796602,NA,0.541318171059166
"TER-EXO-T09",2024-03-24,0.954584665735822,NA,1.26548381078634
"TER-EXO-T09",2024-03-25,0.360530004379623,NA,0.448427203146441
"TER-EXO-T09",2024-03-26,0.78683690739605,NA,0.670280062599836
"TER-EXO-T09",2024-03-27,1.46702894076548,NA,2.3297073275165
"TER-EXO-T09",2024-03-28,0.834057656228299,NA,2.14509889640602
"TER-EXO-T09",2024-03-29,1.33361636488746,NA,1.73361898426635
"TER-EXO-T09",2024-03-30,0.899879218948661,NA,1.33361636488746
"TER-EXO-T09",2024-03-31,0.74180303257026,NA,1.90679562754308
"TER-EXO-T09",2024-04-01,1.16076405371884,NA,2.20177793770319
"TER-EXO-T09",2024-04-02,0.783664746420693,NA,0.545070132437435
"TER-EXO-T09",2024-04-03,0.837309355329163,NA,1.03472323541759
"TER-EXO-T09",2024-04-04,0.7058246282166,NA,1.55674665406017
"TER-EXO-T09",2024-04-05,0.732278556328103,NA,1.38509142689916
"TER-EXO-T09",2024-04-06,0.798265783351363,NA,1.85905052125533
"TER-EXO-T09",2024-04-07,0.390094748802747,NA,1.2363383876171
"TER-EXO-T09",2024-04-08,0.653862548158294,NA,1.82325954332312
"TER-EXO-T09",2024-04-09,0.583592075121765,NA,0.510310363079829
"TER-EXO-T09",2024-04-10,0.255376959227625,NA,0.254488688852026
"TER-EXO-T09",2024-04-11,0.387765804114519,NA,0.744241175652242
"TER-EXO-T09",2024-04-12,0.8198179366636,NA,1.7147062113681
"TER-EXO-T09",2024-04-13,0.254488688852026,NA,0.434057366141216
"TER-EXO-T09",2024-04-14,0.168915981173044,NA,0.355469683168866
"TER-EXO-T09",2024-04-15,0.481543412343077,NA,0.683328914796602
"TER-EXO-T09",2024-04-16,0.323449478616663,NA,0.360530004379623
"TER-EXO-T09",2024-04-17,0.389513818102456,NA,0.722315118514615
"TER-EXO-T09",2024-04-18,0.416485467846762,NA,0.84698955385992
"TER-EXO-T09",2024-04-19,0.598533836656866,NA,1.2465532188945
"TER-EXO-T09",2024-04-20,1.01058707288588,NA,2.75016468545094
"TER-EXO-T09",2024-04-21,0.541318171059166,NA,1.19706767331373
"TER-EXO-T09",2024-04-22,0.294114982937636,NA,0.722315118514615
"TER-EXO-T09",2024-04-23,0.240771706171538,NA,0.358640751178386
"TER-EXO-T09",2024-04-24,0.487153816139944,NA,0.793999233380421
"TER-EXO-T09",2024-04-25,0.465766471310572,NA,1.19612144941019
"TER-EXO-T09",2024-04-26,0.619724108789139,NA,1.09821165563825
"TER-EXO-T09",2024-04-27,0.613480803002159,NA,1.22696160600432
"TER-EXO-T09",2024-04-28,0.800531978921119,NA,1.89380664883942
"TER-EXO-T09",2024-04-29,0.871239330502528,NA,2.8322674892098
"TER-EXO-T09",2024-04-30,0.746974574194299,NA,2.49019817615421
"TER-EXO-T09",2024-05-01,0.541318171059166,NA,1.18852453896003
"TER-EXO-T09",2024-05-02,0.541318171059166,NA,0.646898957233327
"TER-EXO-T09",2024-05-03,0.607546145441299,NA,1.565016090115
"TER-EXO-T09",2024-05-04,0.598533836656866,NA,1.99591975093537
"TER-EXO-T09",2024-05-05,0.589767824619589,NA,2.0090375516794
"TER-EXO-T09",2024-05-06,0.508977377704051,NA,0.449939609474331
"TER-EXO-T09",2024-05-07,0.472044581534967,NA,0.904898104600814
"TER-EXO-T09",2024-05-08,0.561038762255892,NA,0.865763883197535
